,names,stars,memory,camara_info,display,battery,processor,Price
657,"realme C21Y (Cross Black, 32 GB)",4.6,3 GB RAM | 32 GB ROM | Expandable Upto 256 GB,13MP + 2MP + 2MP | 5MP Front Camera,16.51 cm (6.5 inch) HD+ Display,5000 mAh Battery,Unisoc T610 Processor,9499.0
1141,Kechaoda K28,4.6,32 MB RAM | 64 MB ROM | Expandable Upto 16 GB,0.3MP Rear Camera,6.1 cm (2.4 inch) QVGA Display,1700 mAh Battery,1 Year Manufacturer Warranty,1399.0
